Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,last_week,two_weeks_ago,last_month,quater_month,last_year,two_years_ago,Year,Month,Week
23,2011-09-09,1423289.9,1,66.04,3.809,136.2745806,4.584,1464295.69,1637266.29,1380952.05,1447028.06,1272842.85,1061134.37,2011,9,36
23,2011-09-16,1253329.17,0,60.52,3.809,136.3145,4.584,1423289.9,1464295.69,1453416.53,1470520.83,1159132.58,1061219.19,2011,9,37
23,2011-09-23,1289082.81,0,57.14,3.758,136.367,4.584,1253329.17,1423289.9,1637266.29,1434036.18,1099055.65,1112449.3,2011,9,38
23,2011-09-30,1275597.85,0,64.76,3.684,136.4195,4.584,1289082.81,1253329.17,1464295.69,1492507.44,1129909.44,1053881.78,2011,9,39
23,2011-10-07,1463501.99,0,49.0,3.633,136.472,4.42,1275597.85,1289082.81,1423289.9,1379488.05,1179851.68,1097786.14,2011,10,40
23,2011-10-14,1257778.34,0,56.79,3.583,136.5150968,4.42,1463501.99,1275597.85,1253329.17,1360520.56,1119809.71,971361.38,2011,10,41
23,2011-10-21,1441032.59,0,52.12,3.618,136.5017742,4.42,1257778.34,1463501.99,1289082.81,1362144.0,1147503.92,991969.37,2011,10,42
23,2011-10-28,1407191.96,0,42.57,3.604,136.4884516,4.42,1441032.59,1257778.34,1275597.85,1319767.55,1112871.23,925731.21,2011,10,43
23,2011-11-04,1428436.33,0,39.18,3.586,136.475129,4.42,1407191.96,1441032.59,1463501.99,1416344.68,1203119.96,1007257.83,2011,11,44
23,2011-11-11,1436940.78,0,44.04,3.57,136.4618065,4.42,1428436.33,1407191.96,1257778.34,1380952.05,1387953.75,973812.79,2011,11,45
23,2011-11-18,1345631.96,0,45.48,3.571,136.4666667,4.42,1436940.78,1428436.33,1441032.59,1453416.53,1314994.32,981273.26,2011,11,46
23,2011-11-25,2057059.53,1,35.23,3.536,136.4788,4.42,1345631.96,1436940.78,1407191.96,1637266.29,2072685.05,1060906.75,2011,11,47
23,2011-12-02,1552886.59,0,43.6,3.501,136.4909333,4.42,2057059.53,1345631.96,1428436.33,1464295.69,1617025.41,1022270.86,2011,12,48
23,2011-12-09,1841173.6,0,36.4,3.47,136.5030667,4.42,1552886.59,2057059.53,1436940.78,1423289.9,1872365.99,996628.8,2011,12,49
23,2011-12-16,2173621.2,0,32.99,3.445,136.5335161,4.42,1841173.6,1552886.59,1345631.96,1253329.17,2238573.48,918049.28,2011,12,50
23,2011-12-23,2587953.32,0,27.8,3.413,136.5883871,4.42,2173621.2,1841173.6,2057059.53,1289082.81,2734277.1,921612.53,2011,12,51
23,2011-12-30,1213486.95,1,22.3,3.402,136.6432581,4.42,2587953.32,2173621.2,1552886.59,1275597.85,1169773.85,976479.51,2011,12,52
23,2012-01-06,1150662.55,0,24.29,3.439,136.698129,4.261,1213486.95,2587953.32,1841173.6,1463501.99,1122034.48,1009887.36,2012,1,1
23,2012-01-13,1031451.35,0,28.49,3.523,136.753,4.261,1150662.55,1213486.95,2173621.2,1257778.34,1016756.1,1004039.84,2012,1,2
23,2012-01-20,1146992.13,0,15.33,3.542,136.8564194,4.261,1031451.35,1150662.55,2587953.32,1441032.59,1110706.06,978027.95,2012,1,3
23,2012-01-27,1037476.38,0,25.71,3.568,136.9598387,4.261,1146992.13,1031451.35,1213486.95,1407191.96,1083657.61,1094422.69,2012,1,4
23,2012-02-03,1261872.67,0,29.71,3.633,137.0632581,4.261,1037476.38,1146992.13,1150662.55,1428436.33,1159438.53,1364721.58,2012,2,5
23,2012-02-10,1358444.07,1,26.6,3.655,137.1666774,4.261,1261872.67,1037476.38,1031451.35,1436940.78,1249786.4,1380892.08,2012,2,6
23,2012-02-17,1365546.69,0,27.01,3.703,137.2583103,4.261,1358444.07,1261872.67,1146992.13,1345631.96,1369971.57,1319588.04,2012,2,7
23,2012-02-24,1272948.27,0,31.12,3.751,137.3411034,4.261,1365546.69,1358444.07,1037476.38,2057059.53,1206917.2,1198709.65,2012,2,8
23,2012-03-02,1322852.2,0,25.91,3.827,137.4238966,4.261,1272948.27,1365546.69,1261872.67,1552886.59,1301185.28,1311175.93,2012,3,9
23,2012-03-09,1292724.9,0,33.11,3.876,137.5066897,4.261,1322852.2,1272948.27,1358444.07,1841173.6,1042043.55,1408082.96,2012,3,10
23,2012-03-16,1258364.31,0,41.19,3.867,137.5843871,4.261,1292724.9,1322852.2,1365546.69,2173621.2,1203682.62,1229008.32,2012,3,11
23,2012-03-23,1288154.1,0,57.82,3.889,137.6552903,4.261,1258364.31,1292724.9,1272948.27,2587953.32,1148624.83,1310701.8,2012,3,12
23,2012-03-30,1261964.96,0,36.71,3.921,137.7261935,4.261,1288154.1,1258364.31,1322852.2,1213486.95,1182694.95,1556627.62,2012,3,13
23,2012-04-06,1604605.69,0,37.43,3.957,137.7970968,4.125,1261964.96,1288154.1,1292724.9,1150662.55,1248901.98,1264434.7,2012,4,14
23,2012-04-13,1231752.54,0,41.81,4.025,137.868,4.125,1604605.69,1261964.96,1258364.31,1031451.35,1263680.51,1288823.72,2012,4,15
23,2012-04-20,1287899.41,0,56.55,4.046,137.9230667,4.125,1231752.54,1604605.69,1288154.1,1146992.13,1447301.24,1315023.08,2012,4,16
23,2012-04-27,1277758.76,0,44.62,4.023,137.9781333,4.125,1287899.41,1231752.54,1261964.96,1037476.38,1173307.4,1259414.52,2012,4,17
23,2012-05-04,1317379.68,0,45.88,3.991,138.0332,4.125,1277758.76,1287899.41,1604605.69,1261872.67,1359921.13,1365552.28,2012,5,18
23,2012-05-11,1321914.34,0,52.9,3.947,138.0882667,4.125,1317379.68,1277758.76,1231752.54,1358444.07,1254914.87,1303055.09,2012,5,19
23,2012-05-18,1332952.47,0,58.42,3.899,138.1065806,4.125,1321914.34,1317379.68,1287899.41,1365546.69,1337617.55,1327424.28,2012,5,20
23,2012-05-25,1552934.64,0,66.43,3.85,138.1101935,4.125,1332952.47,1321914.34,1277758.76,1272948.27,1361945.18,1571158.56,2012,5,21
23,2012-06-01,1476144.34,0,66.22,3.798,138.1138065,4.125,1552934.64,1332952.47,1317379.68,1322852.2,1562161.97,1514435.51,2012,6,22
23,2012-06-08,1568048.54,0,56.82,3.746,138.1174194,4.125,1476144.34,1552934.64,1321914.34,1292724.9,1447028.06,1439432.06,2012,6,23
23,2012-06-15,1543667.68,0,64.73,3.683,138.1295333,4.125,1568048.54,1476144.34,1332952.47,1258364.31,1470520.83,1507708.93,2012,6,24
23,2012-06-22,1522042.57,0,71.82,3.629,138.1629,4.125,1543667.68,1568048.54,1552934.64,1288154.1,1434036.18,1415204.88,2012,6,25
23,2012-06-29,1451782.16,0,64.23,3.577,138.1962667,4.125,1522042.57,1543667.68,1476144.34,1261964.96,1492507.44,1549113.18,2012,6,26
23,2012-07-06,1545370.16,0,70.86,3.538,138.2296333,4.156,1451782.16,1522042.57,1568048.54,1604605.69,1379488.05,1417535.78,2012,7,27
23,2012-07-13,1384921.63,0,69.19,3.561,138.263,4.156,1545370.16,1451782.16,1543667.68,1231752.54,1360520.56,1413124.11,2012,7,28
23,2012-07-20,1381339.23,0,71.13,3.61,138.2331935,4.156,1384921.63,1545370.16,1522042.57,1287899.41,1362144.0,1333634.45,2012,7,29
23,2012-07-27,1322932.36,0,69.31,3.701,138.2033871,4.156,1381339.23,1384921.63,1451782.16,1277758.76,1319767.55,1319773.55,2012,7,30
23,2012-08-03,1416926.31,0,71.51,3.698,138.1735806,4.156,1322932.36,1381339.23,1545370.16,1317379.68,1416344.68,1417013.07,2012,8,31
23,2012-08-10,1436311.76,0,71.12,3.772,138.1437742,4.156,1416926.31,1322932.36,1384921.63,1321914.34,1380952.05,1346345.97,2012,8,32
23,2012-08-17,1510131.45,0,69.97,3.84,138.1857097,4.156,1436311.76,1416926.31,1381339.23,1332952.47,1453416.53,1439901.05,2012,8,33
23,2012-08-24,1702220.96,0,64.63,3.874,138.2814516,4.156,1510131.45,1436311.76,1322932.36,1552934.64,1637266.29,1584623.36,2012,8,34
23,2012-08-31,1577468.78,0,68.34,3.884,138.3771935,4.156,1702220.96,1510131.45,1416926.31,1476144.34,1464295.69,1405119.23,2012,8,35
23,2012-09-07,1427162.26,1,66.74,3.921,138.4729355,4.156,1577468.78,1702220.96,1436311.76,1568048.54,1423289.9,1272842.85,2012,9,36
23,2012-09-14,1279041.64,0,61.37,3.988,138.5673,4.156,1427162.26,1577468.78,1510131.45,1543667.68,1253329.17,1159132.58,2012,9,37
23,2012-09-21,1338627.55,0,56.8,4.056,138.6534,4.156,1279041.64,1427162.26,1702220.96,1522042.57,1289082.81,1099055.65,2012,9,38
23,2012-09-28,1319035.06,0,53.71,4.018,138.7395,4.156,1338627.55,1279041.64,1577468.78,1451782.16,1275597.85,1129909.44,2012,9,39
23,2012-10-05,1464616.59,0,56.65,4.027,138.8256,4.145,1319035.06,1338627.55,1427162.26,1545370.16,1463501.99,1179851.68,2012,10,40
23,2012-10-12,1412925.25,0,48.1,4.029,138.9117,4.145,1464616.59,1319035.06,1279041.64,1384921.63,1257778.34,1119809.71,2012,10,41
23,2012-10-19,1363155.77,0,47.89,4.0,138.8336129,4.145,1412925.25,1464616.59,1338627.55,1381339.23,1441032.59,1147503.92,2012,10,42
23,2012-10-26,1347454.59,0,50.56,3.917,138.7281613,4.145,1363155.77,1412925.25,1319035.06,1322932.36,1407191.96,1112871.23,2012,10,43
24,2011-02-04,1225182.04,0,23.83,3.4,133.1834194,8.252,1126921.34,1107170.39,1178641.71,1285358.01,1388725.63,1428436.33,2011,2,5
24,2011-02-11,1341240.62,1,26.51,3.416,133.260871,8.252,1225182.04,1126921.34,1167740.2,1312877.01,1414107.1,1436940.78,2011,2,6
24,2011-02-18,1360150.12,0,34.04,3.42,133.3701429,8.252,1341240.62,1225182.04,1107170.39,1277150.6,1385362.49,1345631.96,2011,2,7
24,2011-02-25,1235121.33,0,26.09,3.452,133.4921429,8.252,1360150.12,1341240.62,1126921.34,1779276.51,1158722.74,2057059.53,2011,2,8
24,2011-03-04,1346994.53,0,31.36,3.605,133.6141429,8.252,1235121.33,1360150.12,1225182.04,1413302.7,1412387.37,1552886.59,2011,3,9
24,2011-03-11,1253218.7,0,39.51,3.752,133.7361429,8.252,1346994.53,1235121.33,1341240.62,1593012.75,1309340.16,1841173.6,2011,3,10
24,2011-03-18,1168397.26,0,43.39,3.796,133.8492258,8.252,1253218.7,1346994.53,1360150.12,1663525.77,1222511.29,2173621.2,2011,3,11
24,2011-03-25,1158693.12,0,36.88,3.789,133.9587419,8.252,1168397.26,1253218.7,1235121.33,2386015.75,1258311.56,2587953.32,2011,3,12
24,2011-04-01,1163803.3,0,35.73,3.811,134.0682581,8.212,1158693.12,1168397.26,1346994.53,1208600.05,1478321.26,1213486.95,2011,4,13
24,2011-04-08,1273670.32,0,44.7,3.895,134.1777742,8.212,1163803.3,1158693.12,1253218.7,1178641.71,1379579.63,1150662.55,2011,4,14
24,2011-04-15,1245576.65,0,52.36,3.981,134.2784667,8.212,1273670.32,1163803.3,1168397.26,1167740.2,1268266.72,1031451.35,2011,4,15
24,2011-04-22,1372484.9,0,46.0,4.061,134.3571,8.212,1245576.65,1273670.32,1158693.12,1107170.39,1264117.01,1146992.13,2011,4,16
24,2011-04-29,1197761.17,0,60.48,4.117,134.4357333,8.212,1372484.9,1245576.65,1163803.3,1126921.34,1259877.19,1037476.38,2011,4,17
24,2011-05-06,1339630.35,0,55.75,4.192,134.5143667,8.212,1197761.17,1372484.9,1273670.32,1225182.04,1409705.03,1261872.67,2011,5,18
24,2011-05-13,1311950.16,0,58.49,4.211,134.593,8.212,1339630.35,1197761.17,1245576.65,1341240.62,1346783.35,1358444.07,2011,5,19
24,2011-05-20,1234281.7,0,59.84,4.202,134.6803871,8.212,1311950.16,1339630.35,1372484.9,1360150.12,1283482.85,1365546.69,2011,5,20
24,2011-05-27,1311153.72,0,65.74,4.134,134.7677742,8.212,1234281.7,1311950.16,1197761.17,1235121.33,1473868.15,1272948.27,2011,5,21
24,2011-06-03,1554837.62,0,73.12,4.069,134.8551613,8.212,1311153.72,1234281.7,1339630.35,1346994.53,1566668.91,1322852.2,2011,6,22
24,2011-06-10,1373841.91,0,70.02,4.025,134.9425484,8.212,1554837.62,1311153.72,1311950.16,1253218.7,1375458.21,1292724.9,2011,6,23
24,2011-06-17,1320359.23,0,64.34,3.989,135.0837333,8.212,1373841.91,1554837.62,1234281.7,1168397.26,1354168.18,1258364.31,2011,6,24
24,2011-06-24,1304850.67,0,68.88,3.964,135.2652667,8.212,1320359.23,1373841.91,1311153.72,1158693.12,1399073.75,1288154.1,2011,6,25
24,2011-07-01,1445596.61,0,70.27,3.916,135.4468,8.358,1304850.67,1320359.23,1554837.62,1163803.3,1563387.94,1261964.96,2011,7,26
24,2011-07-08,1567340.07,0,72.56,3.886,135.6283333,8.358,1445596.61,1304850.67,1373841.91,1273670.32,1665502.55,1604605.69,2011,7,27
24,2011-07-15,1356938.95,0,74.43,3.915,135.7837419,8.358,1567340.07,1445596.61,1320359.23,1245576.65,1418697.05,1231752.54,2011,7,28
24,2011-07-22,1357672.24,0,79.29,3.972,135.8738387,8.358,1356938.95,1567340.07,1304850.67,1372484.9,1333740.35,1287899.41,2011,7,29
24,2011-07-29,1310973.06,0,74.84,4.004,135.9639355,8.358,1357672.24,1356938.95,1445596.61,1197761.17,1387517.63,1277758.76,2011,7,30
24,2011-08-05,1417616.81,0,74.64,4.02,136.0540323,8.358,1310973.06,1357672.24,1567340.07,1339630.35,1442819.28,1317379.68,2011,8,31
24,2011-08-12,1402818.01,0,72.52,3.995,136.144129,8.358,1417616.81,1310973.06,1356938.95,1311950.16,1384243.75,1321914.34,2011,8,32
24,2011-08-19,1352039.88,0,69.93,3.942,136.183129,8.358,1402818.01,1417616.81,1357672.24,1234281.7,1375307.54,1332952.47,2011,8,33
24,2011-08-26,1402372.09,0,69.94,3.906,136.2136129,8.358,1352039.88,1402818.01,1310973.06,1311153.72,1350059.35,1552934.64,2011,8,34
24,2011-09-02,1196105.44,0,68.14,3.879,136.2440968,8.358,1402372.09,1352039.88,1417616.81,1554837.62,1366381.6,1476144.34,2011,9,35
24,2011-09-09,1527455.19,1,68.32,3.93,136.2745806,8.358,1196105.44,1402372.09,1402818.01,1373841.91,1474498.59,1568048.54,2011,9,36
24,2011-09-16,1227535.97,0,65.56,3.937,136.3145,8.358,1527455.19,1196105.44,1352039.88,1320359.23,1273295.46,1543667.68,2011,9,37
24,2011-09-23,1232376.49,0,60.61,3.899,136.367,8.358,1227535.97,1527455.19,1402372.09,1304850.67,1169413.27,1522042.57,2011,9,38
24,2011-09-30,1246242.61,0,68.0,3.858,136.4195,8.358,1232376.49,1227535.97,1196105.44,1445596.61,1215273.2,1451782.16,2011,9,39
24,2011-10-07,1405914.39,0,53.87,3.775,136.472,8.454,1246242.61,1232376.49,1527455.19,1567340.07,1361944.94,1545370.16,2011,10,40
24,2011-10-14,1333315.03,0,60.21,3.744,136.5150968,8.454,1405914.39,1246242.61,1227535.97,1356938.95,1300806.74,1384921.63,2011,10,41
24,2011-10-21,1283563.43,0,56.6,3.757,136.5017742,8.454,1333315.03,1405914.39,1232376.49,1357672.24,1234875.33,1381339.23,2011,10,42
24,2011-10-28,1307142.75,0,48.0,3.757,136.4884516,8.454,1283563.43,1333315.03,1246242.61,1310973.06,1244925.94,1322932.36,2011,10,43
24,2011-11-04,1385860.38,0,39.87,3.738,136.475129,8.454,1307142.75,1283563.43,1405914.39,1417616.81,1285358.01,1416926.31,2011,11,44
24,2011-11-11,1425078.59,0,46.78,3.719,136.4618065,8.454,1385860.38,1307142.75,1333315.03,1402818.01,1312877.01,1436311.76,2011,11,45
24,2011-11-18,1297535.69,0,48.17,3.717,136.4666667,8.454,1425078.59,1385860.38,1283563.43,1352039.88,1277150.6,1510131.45,2011,11,46
24,2011-11-25,1761235.67,1,41.83,3.689,136.4788,8.454,1297535.69,1425078.59,1307142.75,1402372.09,1779276.51,1702220.96,2011,11,47
24,2011-12-02,1335647.1,0,47.21,3.666,136.4909333,8.454,1761235.67,1297535.69,1385860.38,1196105.44,1413302.7,1577468.78,2011,12,48
24,2011-12-09,1529615.54,0,42.3,3.627,136.5030667,8.454,1335647.1,1761235.67,1425078.59,1527455.19,1593012.75,1427162.26,2011,12,49
24,2011-12-16,1624994.43,0,36.0,3.611,136.5335161,8.454,1529615.54,1335647.1,1297535.69,1227535.97,1663525.77,1279041.64,2011,12,50
24,2011-12-23,2168344.23,0,36.93,3.587,136.5883871,8.454,1624994.43,1529615.54,1761235.67,1232376.49,2386015.75,1338627.55,2011,12,51
24,2011-12-30,1363973.16,1,33.45,3.566,136.6432581,8.454,2168344.23,1624994.43,1335647.1,1246242.61,1208600.05,1319035.06,2011,12,52
24,2012-01-06,1251581.89,0,32.86,3.585,136.698129,8.659,1363973.16,2168344.23,1529615.54,1405914.39,1178641.71,1464616.59,2012,1,1
24,2012-01-13,1155594.2,0,36.5,3.666,136.753,8.659,1251581.89,1363973.16,1624994.43,1333315.03,1167740.2,1412925.25,2012,1,2
24,2012-01-20,1151993.85,0,25.73,3.705,136.8564194,8.659,1155594.2,1251581.89,2168344.23,1283563.43,1107170.39,1363155.77,2012,1,3
24,2012-01-27,1057290.41,0,31.92,3.737,136.9598387,8.659,1151993.85,1155594.2,1363973.16,1307142.75,1126921.34,1347454.59,2012,1,4
24,2012-02-03,1249696.97,0,38.61,3.796,137.0632581,8.659,1057290.41,1151993.85,1251581.89,1385860.38,1225182.04,1388725.63,2012,2,5
24,2012-02-10,1403460.87,1,33.82,3.826,137.1666774,8.659,1249696.97,1057290.41,1155594.2,1425078.59,1341240.62,1414107.1,2012,2,6
24,2012-02-17,1326370.08,0,33.92,3.874,137.2583103,8.659,1403460.87,1249696.97,1151993.85,1297535.69,1360150.12,1385362.49,2012,2,7
24,2012-02-24,1303233.15,0,37.35,3.917,137.3411034,8.659,1326370.08,1403460.87,1057290.41,1761235.67,1235121.33,1158722.74,2012,2,8
24,2012-03-02,1213994.39,0,35.36,3.983,137.4238966,8.659,1303233.15,1326370.08,1249696.97,1335647.1,1346994.53,1412387.37,2012,3,9
24,2012-03-09,1325835.7,0,41.5,4.021,137.5066897,8.659,1213994.39,1303233.15,1403460.87,1529615.54,1253218.7,1309340.16,2012,3,10
24,2012-03-16,1239299.12,0,48.68,4.021,137.5843871,8.659,1325835.7,1213994.39,1326370.08,1624994.43,1168397.26,1222511.29,2012,3,11
24,2012-03-23,1221723.94,0,59.51,4.054,137.6552903,8.659,1239299.12,1325835.7,1303233.15,2168344.23,1158693.12,1258311.56,2012,3,12
24,2012-03-30,1230106.13,0,47.28,4.098,137.7261935,8.659,1221723.94,1239299.12,1213994.39,1363973.16,1163803.3,1478321.26,2012,3,13
24,2012-04-06,1524734.29,0,45.25,4.143,137.7970968,8.983,1230106.13,1221723.94,1325835.7,1251581.89,1273670.32,1379579.63,2012,4,14
24,2012-04-13,1285783.87,0,48.65,4.187,137.868,8.983,1524734.29,1230106.13,1239299.12,1155594.2,1245576.65,1268266.72,2012,4,15
24,2012-04-20,1208654.4,0,61.05,4.17,137.9230667,8.983,1285783.87,1524734.29,1221723.94,1151993.85,1372484.9,1264117.01,2012,4,16
24,2012-04-27,1194334.65,0,49.26,4.163,137.9781333,8.983,1208654.4,1285783.87,1230106.13,1057290.41,1197761.17,1259877.19,2012,4,17
24,2012-05-04,1306551.71,0,52.14,4.124,138.0332,8.983,1194334.65,1208654.4,1524734.29,1249696.97,1339630.35,1409705.03,2012,5,18
24,2012-05-11,1355391.79,0,58.7,4.055,138.0882667,8.983,1306551.71,1194334.65,1285783.87,1403460.87,1311950.16,1346783.35,2012,5,19
24,2012-05-18,1298809.8,0,63.1,4.029,138.1065806,8.983,1355391.79,1306551.71,1208654.4,1326370.08,1234281.7,1283482.85,2012,5,20
24,2012-05-25,1407897.57,0,65.79,3.979,138.1101935,8.983,1298809.8,1355391.79,1194334.65,1303233.15,1311153.72,1473868.15,2012,5,21
24,2012-06-01,1467722.19,0,71.79,3.915,138.1138065,8.983,1407897.57,1298809.8,1306551.71,1213994.39,1554837.62,1566668.91,2012,6,22
24,2012-06-08,1406313.13,0,59.93,3.871,138.1174194,8.983,1467722.19,1407897.57,1355391.79,1325835.7,1373841.91,1375458.21,2012,6,23
24,2012-06-15,1364445.98,0,68.28,3.786,138.1295333,8.983,1406313.13,1467722.19,1298809.8,1239299.12,1320359.23,1354168.18,2012,6,24
24,2012-06-22,1434709.63,0,72.29,3.722,138.1629,8.983,1364445.98,1406313.13,1407897.57,1221723.94,1304850.67,1399073.75,2012,6,25
24,2012-06-29,1428869.9,0,70.4,3.667,138.1962667,8.983,1434709.63,1364445.98,1467722.19,1230106.13,1445596.61,1563387.94,2012,6,26
24,2012-07-06,1645097.75,0,77.18,3.646,138.2296333,8.953,1428869.9,1434709.63,1406313.13,1524734.29,1567340.07,1665502.55,2012,7,27
24,2012-07-13,1405475.78,0,75.36,3.689,138.263,8.953,1645097.75,1428869.9,1364445.98,1285783.87,1356938.95,1418697.05,2012,7,28
24,2012-07-20,1394299.0,0,76.42,3.732,138.2331935,8.953,1405475.78,1645097.75,1434709.63,1208654.4,1357672.24,1333740.35,2012,7,29
24,2012-07-27,1307339.14,0,73.62,3.82,138.2033871,8.953,1394299.0,1405475.78,1428869.9,1194334.65,1310973.06,1387517.63,2012,7,30
24,2012-08-03,1440374.13,0,73.26,3.819,138.1735806,8.953,1307339.14,1394299.0,1645097.75,1306551.71,1417616.81,1442819.28,2012,8,31
24,2012-08-10,1497054.81,0,75.53,3.863,138.1437742,8.953,1440374.13,1307339.14,1405475.78,1355391.79,1402818.01,1384243.75,2012,8,32
24,2012-08-17,1397970.54,0,72.87,3.963,138.1857097,8.953,1497054.81,1440374.13,1394299.0,1298809.8,1352039.88,1375307.54,2012,8,33
24,2012-08-24,1303726.54,0,68.13,3.997,138.2814516,8.953,1397970.54,1497054.81,1307339.14,1407897.57,1402372.09,1350059.35,2012,8,34
24,2012-08-31,1344558.92,0,71.18,4.026,138.3771935,8.953,1303726.54,1397970.54,1440374.13,1467722.19,1196105.44,1366381.6,2012,8,35
24,2012-09-07,1477134.75,1,72.81,4.076,138.4729355,8.953,1344558.92,1303726.54,1497054.81,1406313.13,1527455.19,1474498.59,2012,9,36
24,2012-09-14,1242909.53,0,64.28,4.088,138.5673,8.953,1477134.75,1344558.92,1397970.54,1364445.98,1227535.97,1273295.46,2012,9,37
24,2012-09-21,1261158.47,0,61.25,4.203,138.6534,8.953,1242909.53,1477134.75,1303726.54,1434709.63,1232376.49,1169413.27,2012,9,38
24,2012-09-28,1259278.36,0,58.86,4.158,138.7395,8.953,1261158.47,1242909.53,1344558.92,1428869.9,1246242.61,1215273.2,2012,9,39
24,2012-10-05,1416720.54,0,60.35,4.151,138.8256,8.693,1259278.36,1261158.47,1477134.75,1645097.75,1405914.39,1361944.94,2012,10,40
24,2012-10-12,1416301.17,0,51.64,4.186,138.9117,8.693,1416720.54,1259278.36,1242909.53,1405475.78,1333315.03,1300806.74,2012,10,41
24,2012-10-19,1255414.84,0,52.59,4.153,138.8336129,8.693,1416301.17,1416720.54,1261158.47,1394299.0,1283563.43,1234875.33,2012,10,42
24,2012-10-26,1307182.29,0,55.16,4.071,138.7281613,8.693,1255414.84,1416301.17,1259278.36,1307339.14,1307142.75,1244925.94,2012,10,43
25,2011-02-04,639830.45,0,23.94,3.231,205.7329407,7.343,600448.69,568093.57,558794.63,696314.53,677231.63,1385860.38,2011,2,5
25,2011-02-11,615666.78,1,21.18,3.239,206.0763862,7.343,639830.45,600448.69,572360.83,713250.08,583364.02,1425078.59,2011,2,6
25,2011-02-18,634637.03,0,38.42,3.245,206.3694701,7.343,615666.78,639830.45,568093.57,718056.73,676260.67,1297535.69,2011,2,7
25,2011-02-25,570816.34,0,28.36,3.274,206.6424093,7.343,634637.03,615666.78,600448.69,1115240.61,628516.57,1761235.67,2011,2,8
25,2011-03-04,640912.18,0,31.59,3.433,206.9153485,7.343,570816.34,634637.03,639830.45,885572.96,665750.06,1335647.1,2011,3,9
25,2011-03-11,599828.39,0,36.73,3.582,207.1882876,7.343,640912.18,570816.34,615666.78,964729.18,660619.99,1529615.54,2011,3,10
25,2011-03-18,603393.64,0,40.94,3.631,207.4283845,7.343,599828.39,640912.18,634637.03,1047707.59,659795.84,1624994.43,2011,3,11
25,2011-03-25,616324.24,0,38.51,3.625,207.6553444,7.343,603393.64,599828.39,570816.34,1295391.19,696687.6,2168344.23,2011,3,12
25,2011-04-01,618377.79,0,28.5,3.638,207.8823043,7.287,616324.24,603393.64,640912.18,623092.54,822486.37,1363973.16,2011,4,13
25,2011-04-08,648606.13,0,42.11,3.72,208.1092642,7.287,618377.79,616324.24,599828.39,558794.63,712647.97,1251581.89,2011,4,14
25,2011-04-15,674562.45,0,51.43,3.821,208.3172811,7.287,648606.13,618377.79,603393.64,572360.83,715311.6,1155594.2,2011,4,15
25,2011-04-22,756588.42,0,45.87,3.892,208.4779405,7.287,674562.45,648606.13,616324.24,568093.57,694531.72,1151993.85,2011,4,16
25,2011-04-29,649245.0,0,58.43,3.962,208.6386,7.287,756588.42,674562.45,618377.79,600448.69,706924.02,1057290.41,2011,4,17
25,2011-05-06,659446.55,0,49.5,4.046,208.7992595,7.287,649245.0,756588.42,648606.13,639830.45,724468.97,1249696.97,2011,5,18
25,2011-05-13,684783.15,0,60.1,4.066,208.9599189,7.287,659446.55,649245.0,674562.45,615666.78,698073.95,1403460.87,2011,5,19
25,2011-05-20,677971.33,0,56.56,4.062,208.7583165,7.287,684783.15,659446.55,756588.42,634637.03,704113.22,1326370.08,2011,5,20
25,2011-05-27,718373.94,0,67.18,3.985,208.556714,7.287,677971.33,684783.15,649245.0,570816.34,792442.54,1303233.15,2011,5,21
25,2011-06-03,737551.74,0,70.69,3.922,208.3551116,7.287,718373.94,677971.33,659446.55,640912.18,764155.44,1213994.39,2011,6,22
25,2011-06-10,740259.63,0,71.45,3.881,208.1535092,7.287,737551.74,718373.94,684783.15,599828.39,737163.2,1325835.7,2011,6,23
25,2011-06-17,717373.43,0,63.58,3.842,208.1265604,7.287,740259.63,737551.74,677971.33,603393.64,780444.94,1239299.12,2011,6,24
25,2011-06-24,699270.1,0,70.71,3.804,208.2306018,7.287,717373.43,740259.63,718373.94,616324.24,737569.14,1221723.94,2011,6,25
25,2011-07-01,706206.86,0,66.61,3.748,208.3346432,7.274,699270.1,717373.43,737551.74,618377.79,759407.87,1230106.13,2011,7,26
25,2011-07-08,698529.64,0,71.64,3.711,208.4386847,7.274,706206.86,699270.1,740259.63,648606.13,719591.13,1524734.29,2011,7,27
25,2011-07-15,680510.23,0,72.67,3.76,208.5309337,7.274,698529.64,706206.86,717373.43,674562.45,726997.84,1285783.87,2011,7,28
25,2011-07-22,670854.96,0,78.1,3.811,208.5937018,7.274,680510.23,698529.64,699270.1,756588.42,665290.93,1208654.4,2011,7,29
25,2011-07-29,668390.82,0,74.72,3.829,208.6564699,7.274,670854.96,680510.23,706206.86,649245.0,682124.34,1194334.65,2011,7,30
25,2011-08-05,679706.01,0,74.0,3.842,208.719238,7.274,668390.82,670854.96,698529.64,659446.55,699464.43,1306551.71,2011,8,31
25,2011-08-12,667130.48,0,70.93,3.812,208.7820061,7.274,679706.01,668390.82,680510.23,684783.15,686072.39,1355391.79,2011,8,32
25,2011-08-19,688958.75,0,68.09,3.747,208.8424359,7.274,667130.48,679706.01,670854.96,677971.33,724499.81,1298809.8,2011,8,33
25,2011-08-26,726422.55,0,66.8,3.704,208.902476,7.274,688958.75,667130.48,668390.82,718373.94,711461.95,1407897.57,2011,8,34
